SOLAREAST HEAT PUMP LTD,https://www.bepositive-events.com/fr/liste-exposants/solareast-heat-pump-ltd-50175,http://www.solareastheatpump.com/,tel:+86 75729380616,"",CONTACTS-Voir les contacts,Energie dans le bâtiment-Confort thermique-Autres sytèmes de chauffage-PAC-Domotique et GTB-Gestion de l'énergie-Gestion de l'eau-Pompes-Production d'eau chaude
SOLAREDGE,https://www.bepositive-events.com/fr/liste-exposants/solaredge-44004,http://www.solaredge.com/,tel:+33 368780832,"","SolarEdge est un leader mondial de la gestion intelligente de l’énergie, qui fournit des solutions résidentielles et tertiaires innovantes pour alimenter nos modes de vie et anticiper les progrès futurs. En s'appuyant sur ses ressources R&D de premier plan mondial et son expérience internationale, SolarEdge a développé une solution d'onduleur intelligent révolutionnaire qui a changé la façon dont l'énergie est créée puis gérée dans les systèmes photovoltaïques. Grâce à cette solution et à d'autres innovations, SolarEdge est aujourd'hui le premier fabricant d’onduleurs solaires au monde en chiffre d’affaires, avec des millions de systèmes installés dans 133 pays. SolarEdge s'adresse à plusieurs segments du marché de l'énergie intelligente : PV, stockage, recharge de véhicules électriques, UPS, solutions de service réseau.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Onduleur-Panneaux-Stockage et auto-consommation-Mobilité Durable-Equipements et services pour la mobilité électrique
SOLARWATT,https://www.bepositive-events.com/fr/liste-exposants/solarwatt-40668,http://www.solarwatt.fr/,tel:+33 469851770,"","Leader photovoltaïque depuis 30 ans, Solarwatt est un fabricant allemand de solutions solaires photovoltaïques premium. Solarwatt accompagne et fournit les professionnels de l'industrie dans la réalisation de tous types de projets photovoltaïques. Avec une approche complète des systèmes d'énergie solaire, Solarwatt propose une large gamme de solutions visant à produire, stocker et gérer son électricité solaire.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Panneaux-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation-Structure
"SOLAX POWER CO.,LTD",https://www.bepositive-events.com/fr/liste-exposants/solax-power-co--ltd-37682,http://www.solaxpower.com/,tel:+8657156260008,"",SolaX Power strive to continue to be at the forefront of the solar power revolution with a huge commitment to the research and development ensuring it's products remain the market leading soltion.,Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Solaire Photovoltaïque-Onduleur
SOLIPAC,https://www.bepositive-events.com/fr/liste-exposants/solipac-40780,http://www.solipac.fr/,tel:+33 468341717,"",RENEWABLE ENERGY DISTRIBUTION-DOMESTIC HEAT PUMP HITACHI-SOLAR PROVIDER BOURGEOIS GLOBAL,Energie dans le bâtiment-Confort thermique-Climatisation-PAC-Nouveaux Systèmes Energétiques-Mobilité Durable-Equipements et services pour la mobilité électrique-Solaire Photovoltaïque-Onduleur-Panneaux
SOLISART,https://www.bepositive-events.com/fr/liste-exposants/solisart-50144,http://www.solisart.fr/,tel:+33 479604206,"","Fabricant français de chauffage et eau chaude solaire. Leader du chauffage en solaire en France.-Couvre les besoins d'énergie des habitations individuelles, collectives, du tertiaire, de l'industrie, .....",Energie dans le bâtiment-Confort thermique-Solaire thermique
SOLISO TECHNOLOGIES,https://www.bepositive-events.com/fr/liste-exposants/jmt-isolations-et-energie-51249,http://www.jmtenergieisolations.fr/,tel:+33 476672006,"","",Solutions Constructives-Structure et enveloppe-Isolation-Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Onduleur-Panneaux-Stockage et auto-consommation
SOLUCALC,https://www.bepositive-events.com/fr/liste-exposants/solucalc-50161,http://www.solucalc.com/,tel:+32 28887080,"",CONTACTS-Voir les contacts,Energie dans le bâtiment-Gestion de l'eau-Traitement de l'eau
SOLUNA,https://www.bepositive-events.com/fr/liste-exposants/soluna-46001,https://soluna.co/,tel:+86 15901860988,"","SOLUNA POWER CONÇU POUR LA NUIT ET LE JOUR--Déclaration de mission : Fournir une énergie propre, abordable, fiable et indépendante aux propriétaires de maisons et d'entreprises.--À propos de nous : Soluna a été fondée par une équipe de batteries de Shanghai (Chine) et une équipe de conception de l'Utah (USA) en 2017. Des succursales et des distributeurs à travers le monde avec plus de 50 pays dont les États-Unis, l'Australie, le Mexique, la Pologne, le Royaume-Uni, l'Ukraine, l'Irlande, l'Espagne et l'Afrique du Sud,etc.--Nos produits/services : Soluna propose des solutions ESS, notamment des batteries basse tension, des batteries haute tension et des solutions tout-en-un. Nous travaillons avec les meilleurs fournisseurs de matières premières pour nous assurer que nos batteries industrielles et grand public dépassent les normes industrielles.",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage
SONERGIA,https://www.bepositive-events.com/fr/liste-exposants/sonergia-51767,https://www.sonergia.fr/,tel:+33 484525545,"","SONERGIA s’appuie sur le dispositif des Certificats d’Économies d’Énergie et sur un réseau de partenaires sur toute la France pour conseiller les consommateurs d’énergie, particuliers et professionnels de tous les secteurs, et pour leur apporter des solutions de financement de leurs travaux de rénovation énergétique.--Que ce soit pour une maison ou une entreprise, pour une exploitation ou pour une collectivité, réaliser des travaux de rénovation énergétique n’est jamais simple et engendre de multiples questions. C’est pour cela que nous sommes là, chez Sonergia.-Nous accompagnons les bénéficiaires pas à pas dans leurs projets de rénovation énergétique. De l’identification des économies d'énergie potentielles à la vérification de leur efficacité, en passant par la constitution du dossier de financement, les femmes et les hommes de Sonergia ont à cœur de trouver la meilleure solution pour les bénéficiaires.","Services et Organismes-Services aux entreprises-Ingéniérie, Bureau d'études, Conseil"
SOPRASOLAR,https://www.bepositive-events.com/fr/liste-exposants/soprasolar-51262,http://www.soprasolar.com/,tel:+33 146880180,"","Soprasolar® propose une large gamme de procédés photovoltaïques pour toitures terrasses, aussi bien dans le neuf que dans l’ancien, quelles que soient sa superficie et sa localisation.--Transformer une contrainte réglementaire en opportunité est notre priorité. Nous vous guidons ici dans la compréhension des nouvelles exigences réglementaires et vous indiquons les étapes clés à suivre dans l’étude de faisabilité de votre projet sur bâtiment en rénovation. Notre objectif : vous permettre de valoriser votre kWh, qu’il s’agisse d’autoconsommation ou de vente d’une partie ou de la totalité de la production. Soprasolar® apporte depuis près de 15 ans des solutions concrètes à vos projets, avec des produits compétitifs, assurables, faciles à mettre en œuvre et à entretenir.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Panneaux-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation-Structure
SOREN,https://www.bepositive-events.com/fr/liste-exposants/soren-37795,http://www.soren.eco/,tel:+33 1 83 75 77 07,"","Soren est l’éco-organisme agréé par les pouvoirs publics pour la collecte et le traitement des panneaux photovoltaïques usagés en France.--Son expertise en fait un acteur majeur d’une coordination efficace et durable entre toutes les parties prenantes de la filière photovoltaïque en France : détenteurs, metteurs sur le marché, institutionnels, collectivités, acteurs et opérateurs de l’économie circulaire, dans une démarche collective, solidaire et de proximité.--Avec une approche globale associant performances techniques, environnementales, économiques et sociales, il œuvre à la structuration d’une filière photovoltaïque toujours plus circulaire.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Services et Organismes-Organismes-Institutionnel-Organisme professionnel
SPEEDCOMFORT,https://www.bepositive-events.com/fr/liste-exposants/speedcomfort-51958,https://www.speedcomfort.fr/,tel:+33 614971099,"","","Energie dans le bâtiment-Confort thermique-Chaudière biomasse-Chaudière gaz-Chaudière hybride-Chaudière mixte-Mesure, contrôle, régulation"
SPLIT DISTRIBUTION,https://www.bepositive-events.com/fr/liste-exposants/split-distribution-50629,http://www.split-distribution.fr/,tel:+33 472230140,"","",Energie dans le bâtiment-Confort thermique-Climatisation-PAC-Solaire thermique-Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Panneaux-Stockage et auto-consommation
STEINEL FRANCE,https://www.bepositive-events.com/fr/liste-exposants/steinel-france-51227,http://www.steinel-france.fr/,tel:+33 323303400,"","",Energie dans le bâtiment-Domotique et GTB-Capteurs-Gestion de l'énergie-Eclairage intérieur-Equipements d'eclairage intérieur-Nouveaux Systèmes Energétiques-Eclairage Exterieur-Equipements d'eclairages extérieur
STORCH,https://www.bepositive-events.com/fr/liste-exposants/best-fires-38109,http://www.best-fires.com/,tel:+33 5 59 93 23 89,"",IMPORTER OF FIREPLACES AND STOVES WOOD / GAS / ELECTRIC / BIOETHANOL-DISTRIBUTION ALL OVER FRANCE,Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Cheminées foyers ouverts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Energie dans le bâtiment-Confort thermique-Poêle et Insert Gaz
STOVE ITALIA (STOVE INDUSTRY),https://www.bepositive-events.com/fr/liste-exposants/stove-italia--stove-industry--42979,"",tel:+33 640072144,"","",Nouveaux Systèmes Energétiques-Autres ENR-Biomasse-Bois Energie-Poêles à combustible bois-Poêles à granulés
SUNGROW,https://www.bepositive-events.com/fr/liste-exposants/sungrow-49184,http://fra.sungrow.com/,tel:+33 698984117,"","",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Onduleur
SUNOVA SOLAR TECHNOLOGY CO. LTD,https://www.bepositive-events.com/fr/liste-exposants/sunova-solar-technology-co--ltd-45978,http://www.sunova-solar.com/,tel:+86 510 8595 9369,"",Sunova Solar est un fournisseur de solutions de systèmes intégrés axé sur la R&D et la fabrication de produits solaires distribués dans le monde entier et le développement de centrales photovoltaïques.,Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Panneaux
SUNSTYLE INTERNATIONAL,https://www.bepositive-events.com/fr/liste-exposants/sunstyle-international-51466,http://www.sunstyle.com/,tel:+33 147667627,"","",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Production d'électricité photovoltaïque intégrée-Solutions Constructives-Structure et enveloppe-Couverture
SUNWAYS,https://www.bepositive-events.com/fr/liste-exposants/sunways-37675,"",tel:+8617601580234,"","Sunways, founded in 1993 in Konstanz, Germany, is dedicated to developing, producing, and distributing PV parts including inverters for on-grid and hybrid systems in residential, commercial, and industrial projects, data communication solutions, accessories, and monitoring applications.",""
SUNWODA ENERGY TECHNOLOGY CO LTD,https://www.bepositive-events.com/fr/liste-exposants/sunwoda-energy-technology-co-ltd-49345,http://www.sunwodaenergy.com/,tel:+86 75522670380,"","Sunwoda Energy Technology Co., Ltd.With the integration and applied technology of lithium-ion battery energy storage,Sunwoda Energy devotes to portable, residential,commercial and industrial,utility energy storage solutions,network energy,and smart energy.",Nouveaux Systèmes Energétiques-Distribution et Gestion des réseaux-Founisseurs/Distributeurs d'énergie-Produits et équipements des réseaux-Solaire Photovoltaïque-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation-Stockage-Stockage Hydrogène
SUZHOU HYPONTECH CO. LTD,https://www.bepositive-events.com/fr/liste-exposants/suzhou-hypontech-co--ltd-41363,http://www.hypontech.com/,tel:+86 51280712199,"","HYPONTECH is driving the world forward with an exciting portfolio of PV string and storage inverters and smart energy management solutions. Our products have been delivered over the globe, utilized under the environment in 50+ countries of 6 continents.-With decades of experience, HYPONTECH believes that an inverter's reliability and quality roots from highly standardized production and flexible supply chain. We have integrated high level of experience, and advanced IT infrastructures to our manufacturing system. HYPONTECH offers consistently with top quality in a growingly competitive market.",""
SYNASAV,https://www.bepositive-events.com/fr/liste-exposants/synasav-44169,http://www.synasav.fr/,tel:+33 247630271,"","Le SYNASAV est l’organisation professionnelle des experts de la maintenance de tous les systèmes du logement : chauffage, ventilation, climatisation, production d’eau chaude sanitaire. Il est au service des entreprises. Il est l’interlocuteur des pouvoirs publics, des consommateurs. Le SYNASAV forme les techniciens et délivre la qualification QUALISAV, l’appellation, PROFESSIONNEL DU GAZ (installation & maintenance), la certification QUALICERT. Avec 14 M d’interventions/an, les experts de la maintenance du SYNASAV sont aux cœurs des défis de la décarbonation et de la sobriété énergétique.","Services et Organismes-Organismes-Organisme professionnel-Services aux entreprises-Service énergétique, maintenance, exploitation"
SYNDICAT DES ENERGIES RENOUVELABLES,https://www.bepositive-events.com/fr/liste-exposants/syndicat-des-energies-renouvelables-46163,http://www.enr.fr/,tel:+33 148780560,"",PROMOTE THE INTERESTS OF THE PROFESSIONALS OF THE RENEWABLE ENERGIES TO THE PUBLIC AUTHORITIES,Services et Organismes-Organismes-Organisme professionnel
SYNEXIUM ENERGY,https://www.bepositive-events.com/fr/liste-exposants/synexium-energy-44177,http://www.synexium.fr/,tel:+33 472687238,"","EXPERT IN ENERGY RENOVATION - GLOBAL SOLUTION :-SOLAR ENERGY, HEAT PUMP, AIR CONDITIONING, BOILER, SMART HOME","Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Panneaux-Structure-Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Poêles à combustible bois-Poêles à granulés-Energie dans le bâtiment-Confort thermique-Climatisation-PAC-Domotique et GTB-Gestion de l'énergie-Gestion de l'eau-Production d'eau chaude-Services et Organismes-Négoce"
SYRIUS SOLAR INDUSTRY,https://www.bepositive-events.com/fr/liste-exposants/syrius-solar-industry-45476,http://www.syrius-solar.fr/,tel:+33 467820018,"","Syrius Solar Industry, fabricant français de chauffe-eau solaires, propose des solutions d'eau chaude et de chauffage solaire.-Notre mission est d'accompagner nos clients et nos partenaires vers la transition énergétique en proposant des produits adaptés aux enjeux écologiques, économiques et environnementaux.",Energie dans le bâtiment-Confort thermique-Solaire thermique
SYSTOVI,https://www.bepositive-events.com/fr/liste-exposants/systovi-37600,http://www.systovi.com/,tel:+33 2 40 92 44 20,"","Systovi, spécialiste français de l’autoconsommation énergétique, propose une large gamme de solutions conçues et fabriquées en France, à destination des particuliers, des professionnels et des collectivités. Livrés en kit complet, ces dispositifs permettent de produire, stocker et piloter l’électricité d’origine solaire.",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Solaire Photovoltaïque-Onduleur-Panneaux-Stockage et auto-consommation-Structure-Energie dans le bâtiment-Domotique et GTB-Pilotage et contrôle
TECHNIDEAL,https://www.bepositive-events.com/fr/liste-exposants/technideal-37802,http://www.technideal.com/,tel:+33 2 98 83 69 30,"","Fort des 35 ans d’expérience de l'équipe, Technideal est devenu un acteur majeur spécialiste de la distribution de matériel électrique, de solutions et de composants pour le photovoltaïque.--Techniciens à l'écoute, les membres de l'équipe sauront répondre à vos demandes par des offres alternatives, spécifiques et adaptées.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Onduleur-Stockage et auto-consommation-Stockage-Batteries / systèmes de stockage-Mobilité Durable-Bornes de recharges
TEKSIAL,https://www.bepositive-events.com/fr/liste-exposants/teksial-37796,https://www.teksial.com/,"","","Spécialiste de la rénovation et du conseil en efficacité énergétique, TEKSIAL accompagne les professionnels du BTP dans leurs travaux et les entreprises, industriels, collectivités dans leurs projets.--Professionnels de la rénovation énergétique ? TEKSIAL vous accompagne dans la constitution et la valorisation de vos dossiers de demandes de primes énergétiques pour plus de compétitivité et d'efficacité. Entreprises, industriels, collectivités ? Par son expertise en efficacité énergétique, TEKSIAL vous recommande et priorise les projets vous permettant de réaliser les économies d'énergie les plus significatives.","Energie dans le bâtiment-Domotique et GTB-Etude & conseil-Confort thermique-PAC-Services et Organismes-Services aux entreprises-Ingéniérie, Bureau d'études, Conseil-Service énergétique, maintenance, exploitation-Solutions Constructives-Structure et enveloppe-Isolation"
TEN - TECHNAFLON,https://www.bepositive-events.com/fr/liste-exposants/ten---technaflon-44281,http://www.seten.com/,tel:+33 251807760,"","FRENCH MANUFACTURER OF METAL, RIGID AND FLEXIBLE SMOKE DUCTS",Bois Energie-Conduits et sorties de toit-Conduits et sorties de toit
TERMATECH A/S,https://www.bepositive-events.com/fr/liste-exposants/termatech-a-s-44183,http://www.termatech.com/,tel:+45 87420035,"",PRODUCER WOODSTOVES ACCESSORIES AND FLUE PIPES,"Bois Energie-Autres appareils, composants et accessoires-Fabricants d'accessoires-Poêles à combustible bois-Poêles à bois"
TESTO,https://www.bepositive-events.com/fr/liste-exposants/testo-40675,http://www.testo.com/,tel:+33 387292929,"",FABRICANT D'APPAREIL DE MESURE DE GRANDEUR PHYSIQUE SPECIALISE DANS LES DOMAINES CVC,"Energie dans le bâtiment-Domotique et GTB-Communication & réseau-Confort thermique-Mesure, contrôle, régulation"
TESVOLT AG,https://www.bepositive-events.com/fr/liste-exposants/tesvolt-ag-41581,http://www.tesvolt.com/,tel:+49 34918797100,"","",""
TGPRO NEW ENERGY TECHNOLOGY,https://www.bepositive-events.com/fr/liste-exposants/tgpro-new-energy-technology-49158,http://www.en.tgpropower.com/,tel:+86 18319080562,"","TGPRO is a provider of solutions for household energy storage systems, industrial and commercial energy storage systems, and other energy storage systems.-TGPRO integrates the R&D, production, and sales of lithium battery PACK, serving the field of solar/wind energy storage, with a daily output of about 1MWH of various types of batteries;",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Stockage Hydrogène
THERMADOR - THEWA,https://www.bepositive-events.com/fr/liste-exposants/thermador---thewa-38704,http://www.thermador.fr/,tel:+33 4 74 94 41 33,"","",Energie dans le bâtiment-Confort thermique-Chaudière biomasse-PAC-Solaire thermique-Gestion de l'eau-Plomberie et sanitaire-Robinetterie
THERMICONFORT CHEMINEES GARCIA,https://www.bepositive-events.com/fr/liste-exposants/thermiconfort-cheminees-garcia-41849,http://www.cheminees-garcia.com/,tel:+33 475622124,"",FIRE PLACE INSERT,Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Cheminées foyers ouverts-Inserts et foyers-Poêles à combustible bois-Poêles à bois
THERMOROSSI SPA,https://www.bepositive-events.com/fr/liste-exposants/thermorossi-spa-40683,http://www.thermorossi.com/,tel:+39 0445741310,"","Producteur d’appareils de chauffage innovants et durables, tels que poêles, inserts et chaudières, à bûches et à granulés, cuisinières et thermo-cuisinières à bûches.","Energie dans le bâtiment-Confort thermique-Chaudière biomasse-Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Cuisinières-Cheminée et Inserts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Poêles à granulés"
THOMSON ENERGY,https://www.bepositive-events.com/fr/liste-exposants/thomson-energy-45405,http://www.efentech.fr/,tel:+33 184205023,"",Thomson Energy Concepteur de produits et systèmes destinés à la rénovation énergétique et à la production d'énergie photovoltaïque,Nouveaux Systèmes Energétiques-Mobilité Durable-Bornes de recharges-Solaire Photovoltaïque-Panneaux-Production d'électricité photovoltaïque intégrée-Energie dans le bâtiment-Confort thermique-PAC-Traitement de l'air-Ventilation double flux
TIGER NEW POWER TECHNOLOGY CO,https://www.bepositive-events.com/fr/liste-exposants/tiger-new-power-technology-co-50839,http://www.tigercentury.com/,http://www.tigercentury.com/,"","",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Distribution et Gestion des réseaux-Founisseurs/Distributeurs d'énergie-Solaire Photovoltaïque-Stockage et auto-consommation
TONGWEI NEW ENERGY,https://www.bepositive-events.com/fr/liste-exposants/tongwei-new-energy-44225,"","","","",""
TOSHIBA,https://www.bepositive-events.com/fr/liste-exposants/domos-green-energy-41580,"",tel:+33 442327780,"","",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Onduleur-Panneaux-Stockage et auto-consommation-Structure-Energie dans le bâtiment-Confort thermique-PAC
TOTALENERGIES ELECTRICITE ET GAZ FRANCE,https://www.bepositive-events.com/fr/liste-exposants/totalenergies-electricite-et-gaz-france-50995,https://www.totalenergies.fr/,"","","TotalEnergies produit et fournit du gaz naturel, du biométhane, de l’électricité, et de l’électricité renouvelable à plus de 8 millions de clients, particuliers et entreprises, en France, en Belgique, en Espagne, aux Pays-Bas, et au Royaume-Uni. Avec plus de 5 millions de clients électricité et gaz en France, TotalEnergies est le 3ème fournisseur d’énergie, et le 1er fournisseur alternatif. La Compagnie propose des offres compétitives, jusqu’à 100% d’énergie verte et des services innovants de suivi et de maîtrise de la consommation.",Nouveaux Systèmes Energétiques-Distribution et Gestion des réseaux-Founisseurs/Distributeurs d'énergie-Solaire Photovoltaïque-Panneaux-Stockage et auto-consommation
TOYOTA SIVAM BY AUTOSPHERE,https://www.bepositive-events.com/fr/liste-exposants/toyota-sivam-by-autosphere-56951,"","","","",Nouveaux Systèmes Energétiques-Mobilité Durable-Equipements et services pour la mobilité électrique
TSUN ESS CO LTD,https://www.bepositive-events.com/fr/liste-exposants/tsun-ess-co-ltd-46717,http://www.tsun-ess.com/,tel:+86 18061938975,"","With its German management background and quality assurance system, TSUN is the top brand providing the most efficient, highest ROI and safest solar solution to residential and commercial solar Installations.--TSUN monitoring system also allows excellent monitoring of each panel and the array as a whole. All of these benefit from TSUN microinverters can add up to increased energy production vs a traditional string inverter arrangement.In addition，higher safety with no DC high-voltage makes the TSUN microinverter system the best solar solution for residential and commercial applications.",""
TUBEST SAS,https://www.bepositive-events.com/fr/liste-exposants/tubest-sas-40684,http://www.tubest.com/,tel:+33 3 23 69 61 80,"",FABRICANT DE CHEMINEES,Energie dans le bâtiment-Confort thermique-Autres sytèmes de chauffage
UBBINK FRANCE,https://www.bepositive-events.com/fr/liste-exposants/ubbink-france-37733,http://www.ubbink.com/fr/,http://www.ubbink.com/fr/,"","Filiale du groupe familial allemand Ubbink Centrotherm, nous participons à la création et à l’amélioration d’un habitat sain, respectueux de l’environnement et des Hommes.-Chez Ubbink France, nous pensons que la plus belle forme d’intelligence, c’est la simplicité.-On la retrouve dans nos produits, dans nos échanges avec nos clients et dans notre culture. Dans tout ce que nous faisons, nous voulons faire simple.-Car rien n’est plus performant que des produits simples d’usage et d’installation.-Rien n’est plus rapide que des discussions simples.-Mais rien n’est plus compliqué que de savoir faire simple. C’est pourquoi, nous y travaillons chaque jour.-Nous améliorons l’efficacité énergétique des bâtiments en proposant des solutions simples et performantes qui :-- facilitent la mise en œuvre de systèmes de chauffage, de production d’eau chaude et solaire,-- augmentent l’efficience des systèmes de ventilation et de l’enveloppe de l’habitat.",Energie dans le bâtiment-Confort thermique-Chaudière gaz-Traitement de l'air-Conduits-Ventilation simple flux-Solutions Constructives-Structure et enveloppe-Couverture-Etancheite
ULTRAÇADE INDUSTRIES,https://www.bepositive-events.com/fr/liste-exposants/ultra--ade-industries-41417,http://www.ultracade.industries/,tel:+33 4 15 54 03 63,"","Les produits ULTRAÇADE ont été conçus sur le principe de la façade ventilée : ils créent un effet cheminée capable d’améliorer le confort thermique d’un bâtiment, mais aussi et surtout ses performances énergétiques. Les lames d’air qu’ils génèrent vont à la fois permettre de réduire l’impact des rayons du soleil en été, mais également diminuer l’effet du froid en hiver. En outre, ils nécessitent environ 30% d’isolants en moins par rapport à une façade classique, ce qui les rend mécaniquement plus économiques et plus écologiques. Avec l’ajout de modules photovoltaïques, cela rend la façade vraiment positive !",Solutions Constructives-Structure et enveloppe-Bardages-Menuiserie et fermeture-Façade (menuiserie alu et métal)-Services et Organismes-Services aux entreprises-Eco construction-Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation
UMGCCP-FFB,https://www.bepositive-events.com/fr/liste-exposants/umgccp-ffb-44017,https://www.ffbatiment.fr/organisation-ffb/unions-syndicats-metier/umgccp,tel:01 40 69 52 94,"","L’Union des Métiers du Génie Climatique, de la Couverture et de la Plomberie (UMGCCP), affiliée à la Fédération Française du Bâtiment (FFB), représente :-- 14 500 entreprises adhérentes à la FFB dont 75 % ont moins de 10 salariés-- 2/3 du chiffre d’affaires et 20 % des entreprises du secteur-- 9 métiers : chauffage, climatisation, couverture, maintenance, plomberie, solaire, ventilation, ramonage, fumisterie-- 7 filières énergétiques : gaz, pompes à chaleur, bois, solaire photovoltaïque, solaire thermique, fioul, géothermie--Les missions de l’UMGCCP :-- Développement et promotion de ses métiers-- Défense et représentation de la profession dans les instances de la filière, intervention en appui des entreprises et du réseau FFB-- Participation à la rédaction des normes, action dans les domaines de la qualité, de la prévention et de la formation-- Veille technologique",""
UNGARO SRL,https://www.bepositive-events.com/fr/liste-exposants/ungaro-srl-42117,http://www.caldoungaro.it/,tel:+39 0968926838,"","UNGARO IS AN ITALIAN MANUFACTURING COMPANY PRODUCING BIOMASS HOME HEATING APPLIANCES, SINCE 2002",Energie dans le bâtiment-Confort thermique-Autres sytèmes de chauffage-Chaudière biomasse-Chaudière mixte
UNICAL - SCHUSTER,https://www.bepositive-events.com/fr/liste-exposants/unical---schuster-45401,https://www.schusterboilers.com/fr/catalogue-produits/1727/bois-granules,tel:+33 472268100,"","Depuis 1972, UNICAL est l’un des principaux constructeurs européens de chaudières grâce à ses propres usines de production situées dans le nord de l'Italie.-Toujours à la pointe de la recherche et de la technologie, nous garantissons un potentiel d’innovation permanent ainsi que les plus hauts standards de qualité pour nos produits.-UNICAL France, implantée en Rhône-Alpes près de Lyon depuis 1985, distribue l’ensemble des produits UNICAL et des pièces de rechange sur toute la France métropolitaine dans les domaines suivants :--DOMESTIQUE : Chaudières murales et au sol, systèmes solaires combinées, climatiseurs mono e multi Split inverter, pompes à chaleur air-eau-BIOMASSE : Chaudières à bois, granulés et mixtes, poêles à bois et à granulés.-TERTIAIRE : Chaudières murales et au sol jusqu'à 7.000 kW, traditionnelles et à condensation.-INDUSTRIEL : Chaudières à eau chaude, surchauffée, générateur de Vapeur jusqu'à 21.600 Kg/h.--https://www.unicalag.it/fr/","Nouveaux Systèmes Energétiques-Autres ENR-Biomasse-Solaire Photovoltaïque-Panneaux-Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Chaudières bois-Poêles à combustible bois-Poêles à granulés"
UNIVERT50,https://www.bepositive-events.com/fr/liste-exposants/univert50-51948,https://kalido-pro.com/,tel:+33 359554055,"",CONTACTS-Voir les contacts,Services et Organismes-Organismes-Certification-Normalisation-Organisme professionnel-Services aux entreprises-Eco construction-Négoce
URBS,https://www.bepositive-events.com/fr/liste-exposants/urbs-51862,"",tel:+33 477420274,"","Spécialisée dans les sciences de la donnée géographique et les services numériques, U.R.B.S. se positionne comme facilitateur et accélérateur de la transition énergétique, climatique, sociétale et numérique des territoires sur le segment de l’habitat.--U.R.B.S. s’appuie sur des compétences pluridisciplinaires et transversales en génie mathématique, génie logiciel, géomatique, apprentissage machine, Data Intelligence et Big Data.--Ces compétences sont accompagnées d’une réelle expertise et culture de la donnée et d’un savoir-faire scientifique et opérationnel sur les champs d'application de la rénovation énergétique et plus globalement des politiques publiques urbaines et de l’habitat.",""
VALENERGIES,https://www.bepositive-events.com/fr/liste-exposants/valenergies-38650,http://www.valenergies.com/,tel:+33 4 92 28 32 20,"","Forte de 15 années d’expérience dans la production d’énergie solaire, Valénergies est pionnière de l’autoconsommation et de la revente d’énergie en France.-Nous accompagnons la transition énergétique des entreprises et nous sommes à l’écoute de leurs préoccupations environnementales et économiques.-Nous permettons aux entreprises de réaliser des économies durables en contribuant au développement de politiques RSE en fournissant des solutions d'énergies renouvelables.","Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation-Services et Organismes-Services aux entreprises-Service énergétique, maintenance, exploitation"
VERGNET,https://www.bepositive-events.com/fr/liste-exposants/vergnet-46144,http://www.vergnet.com/,tel:+33 238523560,"","EXPERT IN RENEWABLE ENERGY (WIND, SOLAR, HYBRID)","Energie dans le bâtiment-Equipement électrique-Branchements - raccordements-Production-Domotique et GTB-Gestion de l'énergie-Services et Organismes-Services aux entreprises-Ingéniérie, Bureau d'études, Conseil-Service énergétique, maintenance, exploitation"
